user_id,age,gender,city,membership,preferred_category,signup_date,customer_segment,is_active
U00580,32,Female,Chennai,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Polos",2023-03-16,Occasional Buyer,True
U00581,53,Male,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Boys › Clothing › Jeans",2022-01-11,Loyal Customer,True
U00582,48,Female,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Base Layers & Compression › Compression Shorts",2024-01-30,Window Shopper,True
U00583,42,Female,Pune,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Jackets & Coats › Down & Down Alternative",2022-04-28,Premium Customer,True
U00584,58,Female,Delhi,Silver,"Clothing, Shoes & Jewelry › Baby › Baby Girls › Clothing › Clothing Sets › Pant Sets",2024-11-27,Window Shopper,True
U00585,56,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › T-Shirts",2024-01-07,Window Shopper,True
U00586,28,Male,Mumbai,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Briefs",2024-03-20,Occasional Buyer,True
U00587,51,Male,Chennai,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Tank Tops",2025-01-30,Window Shopper,True
U00588,40,Female,Bengaluru,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Pants › Sweatpants",2024-07-20,Premium Customer,True
U00589,34,Male,Delhi,Silver,"Clothing, Shoes & Jewelry › Women › Shoes › Fashion Sneakers",2022-05-29,Occasional Buyer,True
U00590,25,Female,Pune,Gold,"Clothing, Shoes & Jewelry › Women › Shoes › Flats",2023-05-28,Occasional Buyer,False
U00591,54,Female,Bengaluru,Gold,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Blouses & Button-Down Shirts",2024-08-01,Loyal Customer,True
U00592,48,Male,Mumbai,Silver,"Clothing, Shoes & Jewelry › Boys › Clothing › Active › Active Shirts & Tees › T-Shirts",2023-03-28,Occasional Buyer,True
U00593,38,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Polos",2023-06-24,Window Shopper,True
U00594,43,Female,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Dress",2024-09-02,Window Shopper,True
U00595,54,Female,Bengaluru,Platinum,"Clothing, Shoes & Jewelry › Baby › Baby Boys › Clothing › Footies & Rompers › Footies",2023-01-25,Occasional Buyer,True
U00596,33,Male,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shorts",2023-05-27,Loyal Customer,True
U00597,27,Male,Hyderabad,Platinum,"Clothing, Shoes & Jewelry › Baby › Baby Boys › Clothing › Sleepwear & Robes › Blanket Sleepers",2024-10-05,Occasional Buyer,True
U00598,48,Female,Pune,Silver,"Clothing, Shoes & Jewelry › Women › Shoes › Flats",2023-07-17,Occasional Buyer,True
U00599,43,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Dresses › Club & Night Out",2024-05-16,Occasional Buyer,True
U00600,50,Female,Delhi,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Dress",2024-07-25,Premium Customer,False
U00601,38,Male,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Men › Shoes › Athletic › Running › Road Running",2025-04-04,Window Shopper,True
U00602,57,Female,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shorts",2023-07-06,Occasional Buyer,True
U00603,41,Male,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Shoes › Fashion Sneakers",2024-02-02,Occasional Buyer,False
U00604,35,Female,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Women › Shoes › Fashion Sneakers",2023-04-14,Loyal Customer,True
U00605,33,Female,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Dress",2024-08-26,Loyal Customer,True
U00606,44,Female,Bengaluru,Platinum,"Clothing, Shoes & Jewelry › Boys › Clothing › Underwear › Boxer Briefs",2024-11-24,Occasional Buyer,True
U00607,49,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Women › Shoes › Fashion Sneakers",2022-04-08,Occasional Buyer,True
U00608,21,Male,Mumbai,Silver,"Clothing, Shoes & Jewelry › Boys › Clothing › Fashion Hoodies & Sweatshirts",2022-07-17,Occasional Buyer,True
U00609,34,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jackets & Coats › Lightweight Jackets › Windbreakers",2023-12-06,Window Shopper,True
U00610,40,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Boys › Clothing › Sleepwear & Robes › Pajama Sets",2025-01-07,Window Shopper,True
U00611,40,Female,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing",2022-06-10,Occasional Buyer,True
U00612,47,Male,Bengaluru,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Briefs",2024-05-13,Occasional Buyer,False
U00613,22,Male,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Pants › Sweatpants",2023-10-11,Occasional Buyer,True
U00614,56,Female,Mumbai,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Boxer Briefs",2024-12-02,Premium Customer,False
U00615,28,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shorts › Flat Front",2023-05-31,Premium Customer,True
U00616,31,Male,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › T-Shirts",2024-08-27,Occasional Buyer,True
U00617,43,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Dress",2022-06-22,Occasional Buyer,False
U00618,37,Male,Bengaluru,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Suits & Sport Coats › Suits",2022-09-16,Window Shopper,True
U00619,19,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Pants › Track Pants",2024-09-02,Occasional Buyer,True
U00620,53,Female,Bengaluru,Platinum,"Clothing, Shoes & Jewelry › Women › Clothing › Jeans",2025-01-09,Window Shopper,False
U00621,58,Female,Pune,Gold,"Clothing, Shoes & Jewelry › Women › Clothing › Dresses › Casual",2023-09-27,Premium Customer,False
U00622,52,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Boxer Briefs",2024-04-24,Window Shopper,True
U00623,18,Male,Pune,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2023-12-06,Window Shopper,True
U00624,49,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Sleep & Lounge › Sleep Sets",2023-08-23,Occasional Buyer,True
U00625,53,Female,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Women › Shoes › Mules & Clogs",2024-06-14,Occasional Buyer,True
U00626,59,Female,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Button-Down Shirts",2024-05-14,Occasional Buyer,True
U00627,36,Female,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › T-Shirts",2023-01-09,Window Shopper,True
U00628,58,Female,Pune,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Jeans",2024-10-04,Window Shopper,True
U00629,27,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Undershirts",2023-08-01,Window Shopper,False
U00630,18,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Blouses & Button-Down Shirts",2023-03-21,Window Shopper,True
U00631,49,Female,Delhi,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Polos",2023-11-08,Window Shopper,True
U00632,21,Female,Delhi,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › T-Shirts",2023-01-07,Window Shopper,True
U00633,42,Male,Hyderabad,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Jackets & Coats › Down & Down Alternative",2024-02-28,Loyal Customer,False
U00634,33,Male,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Button-Down Shirts",2024-12-03,Occasional Buyer,True
U00635,48,Female,Chennai,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Pants › Sweatpants",2022-11-21,Occasional Buyer,True
U00636,53,Male,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › T-Shirts",2023-02-11,Occasional Buyer,True
U00637,60,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Suits & Sport Coats › Suits",2023-10-27,Window Shopper,True
U00638,55,Male,Delhi,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Polos",2022-03-28,Occasional Buyer,False
U00639,56,Male,Mumbai,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Jackets & Coats › Down & Down Alternative",2022-11-19,Occasional Buyer,True
U00640,58,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Casual",2025-01-03,Loyal Customer,True
U00641,49,Male,Mumbai,Platinum,"Clothing, Shoes & Jewelry › Baby › Baby Boys › Clothing › Sleepwear & Robes › Pajama Sets",2023-12-13,Loyal Customer,False
U00642,30,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2023-05-29,Loyal Customer,False
U00643,46,Female,Pune,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2025-03-06,Window Shopper,True
U00644,38,Female,Mumbai,Gold,General,2025-02-09,Window Shopper,True
U00645,46,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › T-Shirts",2022-01-02,Loyal Customer,False
U00646,29,Male,Pune,Gold,"Clothing, Shoes & Jewelry › Boys › Clothing › Tops, Tees & Shirts › Tees",2023-05-05,Window Shopper,True
U00647,60,Female,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Blouses & Button-Down Shirts",2025-02-03,Window Shopper,True
U00648,38,Female,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Button-Down Shirts",2024-12-07,Occasional Buyer,True
U00649,26,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Tunics",2023-01-28,Window Shopper,False
U00650,60,Female,Pune,Gold,"Clothing, Shoes & Jewelry › Novelty & More › Clothing › Novelty › Women › Dresses",2023-06-09,Window Shopper,True
U00651,56,Male,Hyderabad,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shorts",2024-10-03,Premium Customer,True
U00652,47,Male,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Shoes › Athletic › Walking",2024-01-26,Loyal Customer,True
U00653,57,Female,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Uniforms, Work & Safety › Clothing › Work Utility & Safety › Tops",2023-09-15,Window Shopper,True
U00654,51,Male,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Women › Clothing › Swimsuits & Cover Ups › Cover-Ups",2024-02-29,Window Shopper,True
U00655,54,Male,Pune,Gold,"Clothing, Shoes & Jewelry › Men › Shoes › Athletic › Walking",2022-08-05,Loyal Customer,True
U00656,47,Female,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Casual",2025-01-31,Occasional Buyer,True
U00657,60,Male,Pune,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Suits & Sport Coats › Suits",2023-12-23,Premium Customer,True
U00658,41,Female,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Pants › Sweatpants",2023-05-08,Occasional Buyer,True
U00659,42,Female,Mumbai,Platinum,General,2024-03-24,Window Shopper,True
U00660,36,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Hoodies",2022-01-14,Window Shopper,True
U00661,31,Female,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Women › Clothing › Jeans",2023-07-20,Premium Customer,True
U00662,24,Male,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2023-06-27,Occasional Buyer,True
U00663,32,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Uniforms, Work & Safety › Shoes › Work & Utility › Shoes",2025-03-11,Premium Customer,True
U00664,38,Female,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Jeans",2025-03-26,Loyal Customer,True
U00665,56,Female,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Women › Shoes › Fashion Sneakers",2024-02-21,Window Shopper,True
U00666,39,Female,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2023-04-10,Loyal Customer,True
U00667,58,Female,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › Polos",2023-10-16,Occasional Buyer,True
U00668,38,Male,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Shoes › Athletic › Running › Road Running",2024-07-01,Loyal Customer,True
U00669,32,Female,Mumbai,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2022-09-28,Window Shopper,False
U00670,54,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Sweatshirts",2024-03-27,Occasional Buyer,True
U00671,26,Female,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Shoes › Fashion Sneakers",2025-03-16,Window Shopper,True
U00672,33,Male,Mumbai,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Pants › Sweatpants",2025-03-25,Window Shopper,False
U00673,45,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Boxer Briefs",2022-02-19,Loyal Customer,True
U00674,40,Female,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › Polos",2023-04-24,Window Shopper,True
U00675,27,Male,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Swim › Board Shorts",2022-10-30,Loyal Customer,True
U00676,18,Female,Chennai,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Pants › Sweatpants",2024-07-10,Occasional Buyer,True
U00677,31,Male,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jackets & Coats › Down & Down Alternative",2025-01-28,Occasional Buyer,True
U00678,60,Male,Delhi,Silver,"Clothing, Shoes & Jewelry › Baby › Baby Girls › Clothing › Dresses › Playwear",2024-12-14,Window Shopper,True
U00679,21,Female,Bengaluru,Gold,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Tunics",2023-07-10,Window Shopper,True
U00680,22,Female,Chennai,Silver,"Clothing, Shoes & Jewelry › Baby › Baby Girls › Clothing › Sleepwear & Robes › Robes",2024-01-08,Loyal Customer,True
U00681,36,Female,Bengaluru,Platinum,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Blouses & Button-Down Shirts",2022-07-23,Premium Customer,False
U00682,56,Male,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Tunics",2025-02-22,Premium Customer,True
U00683,20,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Blouses & Button-Down Shirts",2024-03-16,Loyal Customer,True
U00684,40,Female,Mumbai,Gold,"Clothing, Shoes & Jewelry › Sport Specific Clothing › Running › Men › Shorts",2024-10-23,Window Shopper,True
U00685,58,Female,Delhi,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Polos",2025-02-10,Premium Customer,True
U00686,27,Female,Delhi,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › T-Shirts",2024-02-22,Occasional Buyer,True
U00687,44,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Sets › Active Tracksuits",2023-11-06,Occasional Buyer,True
U00688,31,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shorts",2022-10-10,Window Shopper,True
U00689,45,Male,Chennai,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Casual",2023-10-13,Window Shopper,True
U00690,29,Female,Bengaluru,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shorts",2024-04-27,Premium Customer,True
U00691,46,Female,Bengaluru,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2022-09-27,Window Shopper,True
U00692,56,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Polos",2022-02-23,Occasional Buyer,False
U00693,26,Female,Chennai,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Casual",2024-03-04,Occasional Buyer,True
U00694,28,Male,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Polos",2023-07-07,Premium Customer,True
U00695,60,Male,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Sleep & Lounge › Sleep Sets",2024-09-30,Occasional Buyer,False
U00696,33,Female,Delhi,Gold,"Clothing, Shoes & Jewelry › Women › Clothing › Lingerie, Sleep & Lounge › Sleep & Lounge › Sets",2024-02-19,Loyal Customer,False
U00697,57,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › T-Shirts",2022-03-28,Loyal Customer,True
U00698,51,Female,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Shoes › Loafers & Slip-Ons",2024-11-23,Loyal Customer,True
U00699,30,Female,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Pants › Track Pants",2023-08-09,Occasional Buyer,False
U00700,36,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2024-08-07,Loyal Customer,False
U00701,23,Male,Bengaluru,Gold,"Clothing, Shoes & Jewelry › Women › Accessories › Belts",2025-01-24,Window Shopper,False
U00702,38,Female,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Novelty & More › Clothing › Novelty › Women › Dresses",2023-02-18,Loyal Customer,True
U00703,34,Female,Chennai,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Dress",2022-09-11,Window Shopper,False
U00704,58,Female,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Shoes › Athletic › Running › Road Running",2024-11-13,Occasional Buyer,True
U00705,42,Female,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Boxer Briefs",2025-03-04,Loyal Customer,True
U00706,28,Male,Bengaluru,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Polos",2024-05-09,Window Shopper,False
